#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 10 13 23 12 260  1.5  2.1    MM    MM    MM  MM 1015.7  18.9  15.1    MM   MM   MM    MM
2024 10 13 23 06 260  2.1  2.1    MM    MM    MM  MM 1015.7  18.8  15.2    MM   MM   MM    MM
2024 10 13 23 00 260  1.5  2.1    MM    MM    MM  MM 1015.7  18.8  15.3    MM   MM -1.1    MM
2024 10 13 22 54 260  2.1  2.1    MM    MM    MM  MM 1015.8  18.6  15.4    MM   MM   MM    MM
2024 10 13 22 48 260  2.1  2.6    MM    MM    MM  MM 1015.8    MM    MM    MM   MM   MM    MM
2024 10 13 22 42 250  2.1  2.6    MM    MM    MM  MM 1015.8  18.3  15.5    MM   MM   MM    MM
2024 10 13 22 36 260  2.6  2.6    MM    MM    MM  MM 1015.8  18.3  15.3    MM   MM   MM    MM
2024 10 13 22 30 260  2.6  2.6    MM    MM    MM  MM 1015.8  18.2  15.4    MM   MM   MM    MM
2024 10 13 22 24 260  2.6  2.6    MM    MM    MM  MM 1015.8  18.2  15.3    MM   MM   MM    MM
2024 10 13 22 18 250  2.1  2.6    MM    MM    MM  MM 1015.8    MM    MM    MM   MM   MM    MM
2024 10 13 22 12 260  2.6  2.6    MM    MM    MM  MM 1015.8    MM  15.3    MM   MM   MM    MM
2024 10 13 22 06 260  2.1  2.6    MM    MM    MM  MM 1015.8    MM  15.5    MM   MM   MM    MM
2024 10 13 22 00 260  2.1  2.6    MM    MM    MM  MM 1015.8  18.0  15.5    MM   MM -1.7    MM
2024 10 13 21 54 250  2.6  2.6    MM    MM    MM  MM 1015.8  17.9  15.3    MM   MM   MM    MM
2024 10 13 21 48 260  2.6  2.6    MM    MM    MM  MM 1015.8    MM  15.2    MM   MM   MM    MM
2024 10 13 21 42 250  2.1  2.6    MM    MM    MM  MM 1015.8  17.8  15.2    MM   MM   MM    MM
2024 10 13 21 36 250  2.6  3.1    MM    MM    MM  MM 1015.9  17.6  15.1    MM   MM   MM    MM
2024 10 13 21 30 240  2.1  2.6    MM    MM    MM  MM 1015.8  17.7  15.2    MM   MM   MM    MM
2024 10 13 21 24 250  1.5  2.6    MM    MM    MM  MM 1015.9  17.9  15.2    MM   MM   MM    MM
2024 10 13 21 18 270  2.1  2.6    MM    MM    MM  MM 1015.9    MM  15.2    MM   MM   MM    MM
2024 10 13 21 12 270  2.1  2.6    MM    MM    MM  MM 1016.0    MM  15.2    MM   MM   MM    MM
2024 10 13 21 06 260  2.1  2.6    MM    MM    MM  MM 1016.0    MM  15.3    MM   MM   MM    MM
2024 10 13 21 00 260  2.1  2.6    MM    MM    MM  MM 1016.1  17.7  15.2    MM   MM -1.7    MM
2024 10 13 20 54 260  2.6  2.6    MM    MM    MM  MM 1016.1  17.6  15.3    MM   MM   MM    MM
2024 10 13 20 48 250  2.1  2.6    MM    MM    MM  MM 1016.2    MM    MM    MM   MM   MM    MM
2024 10 13 20 42 250  2.1  2.6    MM    MM    MM  MM 1016.2    MM  15.3    MM   MM   MM    MM
2024 10 13 20 36 270  2.1  2.6    MM    MM    MM  MM 1016.2    MM  15.5    MM   MM   MM    MM
2024 10 13 20 30 260  1.5  2.1    MM    MM    MM  MM 1016.3  17.7  15.6    MM   MM   MM    MM
2024 10 13 20 24 260  1.5  2.1    MM    MM    MM  MM 1016.4  17.5  15.7    MM   MM   MM    MM
2024 10 13 20 18 260  2.1  2.6    MM    MM    MM  MM 1016.5    MM  15.9    MM   MM   MM    MM
2024 10 13 20 12 270  1.5  1.5    MM    MM    MM  MM 1016.6  17.7  16.1    MM   MM   MM    MM
2024 10 13 20 06 260  1.0  1.5    MM    MM    MM  MM 1016.7  17.6  16.7    MM   MM   MM    MM
2024 10 13 20 00 250  1.5  1.5    MM    MM    MM  MM 1016.8  17.7  16.0    MM   MM -1.1    MM
2024 10 13 19 54 280  1.5  2.1    MM    MM    MM  MM 1016.9  18.1  16.2    MM   MM   MM    MM
2024 10 13 19 48 280  0.5  1.0    MM    MM    MM  MM 1017.0    MM  16.3    MM   MM   MM    MM
2024 10 13 19 42 300  1.0  1.0    MM    MM    MM  MM 1017.1    MM  16.5    MM   MM   MM    MM
2024 10 13 19 36 290  1.0  1.5    MM    MM    MM  MM 1017.1    MM  16.7    MM   MM   MM    MM
2024 10 13 19 30 280  1.0  1.5    MM    MM    MM  MM 1017.2    MM  16.8    MM   MM   MM    MM
2024 10 13 19 24 260  1.0  1.5    MM    MM    MM  MM 1017.3    MM  16.8    MM   MM   MM    MM
2024 10 13 19 18 290  1.0  1.0    MM    MM    MM  MM 1017.3  18.5  16.7    MM   MM   MM    MM
2024 10 13 19 12 310  1.0  1.0    MM    MM    MM  MM 1017.4  18.0  16.9    MM   MM   MM    MM
2024 10 13 19 06 310  1.0  1.5    MM    MM    MM  MM 1017.4  17.8  16.9    MM   MM   MM    MM
2024 10 13 19 00 300  1.0  1.5    MM    MM    MM  MM 1017.5  18.1  16.9    MM   MM +0.0    MM
2024 10 13 18 54 300  1.5  1.5    MM    MM    MM  MM 1017.5  17.9  16.8    MM   MM   MM    MM
2024 10 13 18 48 290  1.5  2.1    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2024 10 13 18 42 290  1.5  2.1    MM    MM    MM  MM     MM  18.0  16.8    MM   MM   MM    MM
2024 10 13 18 36 300  1.0  2.1    MM    MM    MM  MM     MM  17.5  16.6    MM   MM   MM    MM
2024 10 13 18 30 300  1.5  2.1    MM    MM    MM  MM     MM  17.1  16.7    MM   MM   MM    MM
2024 10 13 18 24 310  1.5  2.1    MM    MM    MM  MM     MM  17.2  16.7    MM   MM   MM    MM
2024 10 13 18 18 300  1.5  2.1    MM    MM    MM  MM     MM  17.7  16.7    MM   MM   MM    MM
2024 10 13 18 12 280  1.0  1.5    MM    MM    MM  MM 1017.8  18.0  16.7    MM   MM   MM    MM
2024 10 13 18 06 260  1.5  2.1    MM    MM    MM  MM 1017.8  17.7  16.5    MM   MM   MM    MM
2024 10 13 18 00 290  0.5  1.5    MM    MM    MM  MM 1017.8  18.5  16.5    MM   MM +0.8    MM
2024 10 13 17 54 280  1.0  1.5    MM    MM    MM  MM 1017.8  18.1  16.4    MM   MM   MM    MM
2024 10 13 17 48 290  1.0  1.5    MM    MM    MM  MM 1017.8    MM  16.1    MM   MM   MM    MM
2024 10 13 17 42 290  1.0  1.5    MM    MM    MM  MM 1017.8  18.3  16.3    MM   MM   MM    MM
2024 10 13 17 36 280  1.0  1.5    MM    MM    MM  MM 1017.8  18.2  16.3    MM   MM   MM    MM
2024 10 13 17 30 280  0.5  1.0    MM    MM    MM  MM 1017.9  18.2  16.1    MM   MM   MM    MM
2024 10 13 17 24 310  1.0  1.5    MM    MM    MM  MM 1017.9  17.7  15.8    MM   MM   MM    MM
2024 10 13 17 18  MM   MM   MM    MM    MM    MM  MM 1017.9    MM    MM    MM   MM   MM    MM
2024 10 13 17 12  MM   MM   MM    MM    MM    MM  MM 1017.9  17.1  15.7    MM   MM   MM    MM
2024 10 13 17 06  MM   MM   MM    MM    MM    MM  MM 1017.9  17.2  15.8    MM   MM   MM    MM
2024 10 13 17 00 270  1.0  2.1    MM    MM    MM  MM 1017.9  17.3  15.6    MM   MM +1.4    MM
2024 10 13 16 54 290  1.0  2.1    MM    MM    MM  MM 1017.9  17.2  15.6    MM   MM   MM    MM
2024 10 13 16 48 260  1.0  2.1    MM    MM    MM  MM 1017.8    MM    MM    MM   MM   MM    MM
2024 10 13 16 42 270  1.5  2.1    MM    MM    MM  MM 1017.8  16.8  15.6    MM   MM   MM    MM
2024 10 13 16 36 310  1.5  2.6    MM    MM    MM  MM 1017.8  16.5  15.7    MM   MM   MM    MM
2024 10 13 16 30 310  2.1  2.6    MM    MM    MM  MM 1017.8  16.3  15.8    MM   MM   MM    MM
2024 10 13 16 24 340  1.5  2.1    MM    MM    MM  MM 1017.7  17.1  15.9    MM   MM   MM    MM
2024 10 13 16 18  MM  0.0  0.0    MM    MM    MM  MM 1017.7  19.6  16.0    MM   MM   MM    MM
2024 10 13 16 12  MM  0.0  1.0    MM    MM    MM  MM 1017.6  17.7  16.1    MM   MM   MM    MM
2024 10 13 16 06  MM  0.0  0.5    MM    MM    MM  MM 1017.6  17.0  16.1    MM   MM   MM    MM
2024 10 13 16 00  MM  0.0  0.5    MM    MM    MM  MM 1017.6  16.6  16.0    MM   MM +1.4    MM
2024 10 13 15 54  MM  0.0  0.5    MM    MM    MM  MM 1017.6  16.1  16.1    MM   MM   MM    MM
2024 10 13 15 48 190  0.5  2.1    MM    MM    MM  MM 1017.5    MM    MM    MM   MM   MM    MM
2024 10 13 15 42 170  1.5  2.6    MM    MM    MM  MM 1017.5  15.5  15.9    MM   MM   MM    MM
2024 10 13 15 36 220  1.5  2.6    MM    MM    MM  MM 1017.5  15.5  15.9    MM   MM   MM    MM
2024 10 13 15 30 190  2.1  3.1    MM    MM    MM  MM 1017.4  15.4  15.9    MM   MM   MM    MM
2024 10 13 15 24 190  2.6  3.1    MM    MM    MM  MM 1017.3  15.4  15.9    MM   MM   MM    MM
2024 10 13 15 18 150  2.6  3.1    MM    MM    MM  MM 1017.2    MM  15.9    MM   MM   MM    MM
2024 10 13 15 12 160  1.5  2.1    MM    MM    MM  MM 1017.2  15.6  15.9    MM   MM   MM    MM
2024 10 13 15 06 140  1.5  2.6    MM    MM    MM  MM 1017.1  15.6  15.9    MM   MM   MM    MM
2024 10 13 15 00 160  2.1  2.6    MM    MM    MM  MM 1017.0  15.6  16.0    MM   MM +0.9    MM
2024 10 13 14 54 150  1.5  2.1    MM    MM    MM  MM 1017.0  15.6  16.1    MM   MM   MM    MM
2024 10 13 14 48 110  1.5  3.1    MM    MM    MM  MM 1016.9    MM    MM    MM   MM   MM    MM
2024 10 13 14 42 150  2.6  2.6    MM    MM    MM  MM 1016.9  15.5  16.1    MM   MM   MM    MM
2024 10 13 14 36 110  1.0  2.1    MM    MM    MM  MM 1016.8  15.4  16.0    MM   MM   MM    MM
2024 10 13 14 30 110  1.5  3.1    MM    MM    MM  MM 1016.7  15.4  16.1    MM   MM   MM    MM
2024 10 13 14 24 110  2.1  3.1    MM    MM    MM  MM 1016.6  15.4  15.9    MM   MM   MM    MM
2024 10 13 14 18 120  2.1  2.6    MM    MM    MM  MM 1016.6    MM  16.0    MM   MM   MM    MM
2024 10 13 14 12 150  2.6  3.1    MM    MM    MM  MM 1016.5  15.4  15.9    MM   MM   MM    MM
2024 10 13 14 06 120  2.6  3.1    MM    MM    MM  MM 1016.5  15.4  16.0    MM   MM   MM    MM
2024 10 13 14 00 170  1.0  2.6    MM    MM    MM  MM 1016.5  15.3  16.0    MM   MM +0.6    MM
2024 10 13 13 54 100  1.0  1.5    MM    MM    MM  MM 1016.6  15.3  15.9    MM   MM   MM    MM
2024 10 13 13 48 130  1.5  3.6    MM    MM    MM  MM     MM    MM    MM    MM   MM   MM    MM
2024 10 13 13 42 160  3.6  4.1    MM    MM    MM  MM 1016.5  15.2  15.9    MM   MM   MM    MM
2024 10 13 13 36 170  2.6  3.1    MM    MM    MM  MM 1016.4  15.2  15.7    MM   MM   MM    MM
2024 10 13 13 30 160  2.1  2.6    MM    MM    MM  MM 1016.4  15.3  15.5    MM   MM   MM    MM
2024 10 13 13 24 160  2.6  3.1    MM    MM    MM  MM 1016.4  15.3  15.5    MM   MM   MM    MM
2024 10 13 13 18 170  1.5  2.1    MM    MM    MM  MM 1016.3    MM    MM    MM   MM   MM    MM
2024 10 13 13 12 190  0.5  1.5    MM    MM    MM  MM 1016.2  15.3  15.3    MM   MM   MM    MM
2024 10 13 13 06 180  1.0  2.1    MM    MM    MM  MM 1016.3  15.3  15.3    MM   MM   MM    MM
2024 10 13 13 00 160  1.0  2.1    MM    MM    MM  MM 1016.2  15.3  15.2    MM   MM -0.0    MM
2024 10 13 12 54 180  2.1  2.6    MM    MM    MM  MM 1016.2  15.3  15.3    MM   MM   MM    MM
2024 10 13 12 48 180  1.5  2.6    MM    MM    MM  MM 1016.2  15.3  15.4    MM   MM   MM    MM
2024 10 13 12 42 210  1.0  1.5    MM    MM    MM  MM 1016.2  15.3  15.5    MM   MM   MM    MM
2024 10 13 12 36 220  1.0  2.1    MM    MM    MM  MM 1016.2  15.2  15.4    MM   MM   MM    MM
2024 10 13 12 30 240  2.1  2.1    MM    MM    MM  MM 1016.1    MM  15.6    MM   MM   MM    MM
2024 10 13 12 24 260  1.5  1.5    MM    MM    MM  MM 1016.1    MM  15.8    MM   MM   MM    MM
2024 10 13 12 18 190  1.5  2.6    MM    MM    MM  MM 1016.1  15.3  15.7    MM   MM   MM    MM
2024 10 13 12 12 170  2.1  2.1    MM    MM    MM  MM 1016.1  15.3  15.6    MM   MM   MM    MM
2024 10 13 12 06 260  1.0  1.5    MM    MM    MM  MM 1016.1  15.3  15.5    MM   MM   MM    MM
2024 10 13 12 00 260  1.0  1.5    MM    MM    MM  MM 1016.1  15.3  15.6    MM   MM -0.4    MM
2024 10 13 11 54  MM  0.0  1.0    MM    MM    MM  MM 1016.1  15.3  15.3    MM   MM   MM    MM
2024 10 13 11 48  MM  0.0  0.5    MM    MM    MM  MM 1016.1    MM  15.1    MM   MM   MM    MM
2024 10 13 11 42  MM  0.0  0.5    MM    MM    MM  MM 1016.0  15.3  14.9    MM   MM   MM    MM
2024 10 13 11 36  MM  0.0  0.5    MM    MM    MM  MM 1015.9  15.3  15.0    MM   MM   MM    MM
2024 10 13 11 30 210  1.0  1.5    MM    MM    MM  MM 1015.9    MM  14.8    MM   MM   MM    MM
2024 10 13 11 24 200  1.0  1.0    MM    MM    MM  MM 1015.9    MM  14.6    MM   MM   MM    MM
2024 10 13 11 18 290  0.5  1.5    MM    MM    MM  MM 1015.9    MM    MM    MM   MM   MM    MM
2024 10 13 11 12  MM  0.0  1.5    MM    MM    MM  MM 1015.9  15.3  14.6    MM   MM   MM    MM
2024 10 13 11 06 330  1.5  2.6    MM    MM    MM  MM 1015.9  15.3  14.6    MM   MM   MM    MM
2024 10 13 11 00 360  0.5  1.5    MM    MM    MM  MM 1015.9    MM  14.7    MM   MM -0.7    MM
2024 10 13 10 54  20  1.5  2.1    MM    MM    MM  MM 1015.9    MM  14.7    MM   MM   MM    MM
2024 10 13 10 48  MM   MM   MM    MM    MM    MM  MM 1015.9    MM    MM    MM   MM   MM    MM
2024 10 13 10 42  MM   MM   MM    MM    MM    MM  MM 1016.0    MM  14.8    MM   MM   MM    MM
2024 10 13 10 36  MM   MM   MM    MM    MM    MM  MM 1016.0    MM  14.8    MM   MM   MM    MM
2024 10 13 10 30 200  0.5  1.0    MM    MM    MM  MM 1016.1    MM  14.9    MM   MM   MM    MM
2024 10 13 10 24 180  1.0  1.0    MM    MM    MM  MM 1016.1    MM  14.9    MM   MM   MM    MM
2024 10 13 10 18  MM   MM   MM    MM    MM    MM  MM 1016.2    MM    MM    MM   MM   MM    MM
2024 10 13 10 12  MM   MM   MM    MM    MM    MM  MM 1016.2    MM  15.0    MM   MM   MM    MM
2024 10 13 10 06  MM   MM   MM    MM    MM    MM  MM 1016.3    MM  15.1    MM   MM   MM    MM
2024 10 13 10 00 150  0.5  1.0    MM    MM    MM  MM 1016.4  15.5  15.1    MM   MM -0.4    MM
2024 10 13 09 54 300  0.5  1.5    MM    MM    MM  MM 1016.4  15.5  15.2    MM   MM   MM    MM
2024 10 13 09 48 280  1.5  2.1    MM    MM    MM  MM 1016.4    MM  15.2    MM   MM   MM    MM
2024 10 13 09 42 270  2.1  2.6    MM    MM    MM  MM 1016.4  15.5  15.2    MM   MM   MM    MM
2024 10 13 09 36 300  1.5  2.1    MM    MM    MM  MM 1016.4  15.6  15.2    MM   MM   MM    MM
2024 10 13 09 30 270  1.5  1.5    MM    MM    MM  MM 1016.5  15.6  15.3    MM   MM   MM    MM
2024 10 13 09 24 220  1.0  1.5    MM    MM    MM  MM 1016.5  15.6  15.3    MM   MM   MM    MM
2024 10 13 09 18 320  1.0  1.0    MM    MM    MM  MM 1016.5    MM  15.5    MM   MM   MM    MM
2024 10 13 09 12  MM  0.0  1.0    MM    MM    MM  MM 1016.5  15.7  15.5    MM   MM   MM    MM
2024 10 13 09 06  MM  0.0  1.0    MM    MM    MM  MM 1016.5  15.7  15.5    MM   MM   MM    MM
2024 10 13 09 00  MM  0.0  1.0    MM    MM    MM  MM 1016.5  15.7  15.5    MM   MM -0.5    MM
2024 10 13 08 54  10  1.0  1.0    MM    MM    MM  MM 1016.5  15.7  15.5    MM   MM   MM    MM
2024 10 13 08 48 300  1.0  1.5    MM    MM    MM  MM 1016.5    MM    MM    MM   MM   MM    MM
2024 10 13 08 42  10  1.5  2.1    MM    MM    MM  MM 1016.5  15.7  15.6    MM   MM   MM    MM
2024 10 13 08 36  80  0.5  2.1    MM    MM    MM  MM 1016.5  15.7  15.6    MM   MM   MM    MM
2024 10 13 08 30  60  1.5  2.1    MM    MM    MM  MM 1016.4  15.7  15.6    MM   MM   MM    MM
2024 10 13 08 24  50  1.5  2.1    MM    MM    MM  MM 1016.4  15.8  15.6    MM   MM   MM    MM
2024 10 13 08 18  60  0.5  2.1    MM    MM    MM  MM 1016.4    MM  15.7    MM   MM   MM    MM
2024 10 13 08 12  20  1.0  1.5    MM    MM    MM  MM 1016.5  15.9  15.7    MM   MM   MM    MM
2024 10 13 08 06 320  1.0  2.6    MM    MM    MM  MM 1016.6  15.9  15.8    MM   MM   MM    MM
2024 10 13 08 00 300  1.0  1.5    MM    MM    MM  MM 1016.6  15.9  15.8    MM   MM -0.6    MM
2024 10 13 07 54 330  0.5  1.5    MM    MM    MM  MM 1016.6  16.0  15.9    MM   MM   MM    MM
2024 10 13 07 48 240  1.0  1.5    MM    MM    MM  MM 1016.7    MM  16.0    MM   MM   MM    MM
2024 10 13 07 42 190  1.0  1.5    MM    MM    MM  MM 1016.6  16.0  15.9    MM   MM   MM    MM
2024 10 13 07 36 320  1.0  1.5    MM    MM    MM  MM 1016.6  16.1  16.0    MM   MM   MM    MM
2024 10 13 07 30 330  1.0  1.5    MM    MM    MM  MM 1016.7  16.1  16.1    MM   MM   MM    MM
2024 10 13 07 24 280  0.5  1.0    MM    MM    MM  MM 1016.7  16.2  16.1    MM   MM   MM    MM
2024 10 13 07 18 140  0.5  1.0    MM    MM    MM  MM 1016.7    MM  16.1    MM   MM   MM    MM
2024 10 13 07 12 190  0.5  1.0    MM    MM    MM  MM 1016.7  16.3  16.0    MM   MM   MM    MM
2024 10 13 07 06  MM  0.0  1.5    MM    MM    MM  MM 1016.8  16.3  16.1    MM   MM   MM    MM
2024 10 13 07 00  30  1.0  1.5    MM    MM    MM  MM 1016.8  16.3  16.1    MM   MM +0.0    MM
2024 10 13 06 54  40  0.5  1.5    MM    MM    MM  MM 1016.8  16.4  16.1    MM   MM   MM    MM
2024 10 13 06 48  90  0.5  1.5    MM    MM    MM  MM 1016.9    MM    MM    MM   MM   MM    MM
2024 10 13 06 42  MM  0.0  2.6    MM    MM    MM  MM 1016.9    MM  16.3    MM   MM   MM    MM
2024 10 13 06 36 360  2.1  3.1    MM    MM    MM  MM 1016.9    MM  16.3    MM   MM   MM    MM
2024 10 13 06 30 340  2.1  3.1    MM    MM    MM  MM 1017.0  16.5  16.4    MM   MM   MM    MM
2024 10 13 06 24 290  1.5  2.1    MM    MM    MM  MM 1017.0  16.6  16.6    MM   MM   MM    MM
2024 10 13 06 18 290  1.0  1.5    MM    MM    MM  MM 1017.0    MM    MM    MM   MM   MM    MM
2024 10 13 06 12 330  1.0  2.6    MM    MM    MM  MM 1017.1  16.6  16.6    MM   MM   MM    MM
2024 10 13 06 06 300  1.5  2.1    MM    MM    MM  MM 1017.0  16.7  16.6    MM   MM   MM    MM
2024 10 13 06 00 290  1.5  1.5    MM    MM    MM  MM 1017.0  16.8  16.5    MM   MM +0.0    MM
2024 10 13 05 54 290  1.5  2.6    MM    MM    MM  MM 1017.1  16.9  16.4    MM   MM   MM    MM
2024 10 13 05 48 300  2.1  2.6    MM    MM    MM  MM 1017.1    MM    MM    MM   MM   MM    MM
2024 10 13 05 42 290  2.1  3.1    MM    MM    MM  MM 1017.2  16.9  16.4    MM   MM   MM    MM
2024 10 13 05 36 300  2.6  2.6    MM    MM    MM  MM 1017.2  17.0  16.3    MM   MM   MM    MM
2024 10 13 05 30 300  2.1  3.1    MM    MM    MM  MM 1017.2  17.1  16.5    MM   MM   MM    MM
2024 10 13 05 24 300  2.6  3.6    MM    MM    MM  MM 1017.2  17.1  16.6    MM   MM   MM    MM
2024 10 13 05 18 310  3.1  3.6    MM    MM    MM  MM 1017.2  17.1  16.7    MM   MM   MM    MM
2024 10 13 05 12 300  3.1  3.6    MM    MM    MM  MM 1017.2  17.1  16.7    MM   MM   MM    MM
2024 10 13 05 06 310  1.0  2.1    MM    MM    MM  MM 1017.3  17.1  16.6    MM   MM   MM    MM
2024 10 13 05 00 290  0.5  1.0    MM    MM    MM  MM 1017.2  17.0  16.7    MM   MM +0.4    MM
2024 10 13 04 54  MM  0.0  0.5    MM    MM    MM  MM 1017.2  16.8  16.7    MM   MM   MM    MM
2024 10 13 04 48 160  0.5  0.5    MM    MM    MM  MM 1017.1    MM    MM    MM   MM   MM    MM
2024 10 13 04 42  MM  0.0  0.5    MM    MM    MM  MM 1017.1  16.9  16.7    MM   MM   MM    MM
2024 10 13 04 36  MM  0.0  0.5    MM    MM    MM  MM 1017.1  16.8  16.8    MM   MM   MM    MM
2024 10 13 04 30 150  0.5  0.5    MM    MM    MM  MM 1017.1  16.8  16.8    MM   MM   MM    MM
2024 10 13 04 24  MM  0.0  0.0    MM    MM    MM  MM 1017.1  16.8  16.8    MM   MM   MM    MM
2024 10 13 04 18  MM  0.0  0.0    MM    MM    MM  MM 1017.1  16.8  16.8    MM   MM   MM    MM
2024 10 13 04 12  MM  0.0  0.0    MM    MM    MM  MM 1017.1  16.9  16.7    MM   MM   MM    MM
2024 10 13 04 06  MM  0.0  0.5    MM    MM    MM  MM 1017.1  17.1  16.7    MM   MM   MM    MM
2024 10 13 04 00  MM  0.0  0.5    MM    MM    MM  MM 1017.0  17.4  16.7    MM   MM +0.6    MM
2024 10 13 03 54  MM  0.0  1.0    MM    MM    MM  MM 1017.1  17.5  16.7    MM   MM   MM    MM
2024 10 13 03 48  10  0.5  1.0    MM    MM    MM  MM 1017.1    MM    MM    MM   MM   MM    MM
2024 10 13 03 42  10  1.0  1.0    MM    MM    MM  MM 1017.1    MM  16.7    MM   MM   MM    MM
2024 10 13 03 36 360  1.0  1.5    MM    MM    MM  MM 1017.1    MM  16.6    MM   MM   MM    MM
2024 10 13 03 30  20  1.0  1.5    MM    MM    MM  MM 1017.1  17.7  16.5    MM   MM   MM    MM
2024 10 13 03 24 350  1.5  2.1    MM    MM    MM  MM 1017.1  17.8  16.4    MM   MM   MM    MM
2024 10 13 03 18 360  1.5  2.1    MM    MM    MM  MM 1017.1    MM  16.4    MM   MM   MM    MM
2024 10 13 03 12 360  1.5  2.1    MM    MM    MM  MM 1017.0  17.9  16.1    MM   MM   MM    MM
2024 10 13 03 06 330  2.6  3.1    MM    MM    MM  MM 1017.0  18.1  16.1    MM   MM   MM    MM
2024 10 13 03 00 330  2.1  3.1    MM    MM    MM  MM 1017.0  18.2  16.1    MM   MM +0.5    MM
2024 10 13 02 54 330  2.6  3.1    MM    MM    MM  MM 1017.0  18.1  16.2    MM   MM   MM    MM
2024 10 13 02 48 350  2.6  3.1    MM    MM    MM  MM 1017.0    MM  16.2    MM   MM   MM    MM
2024 10 13 02 42 340  2.6  3.1    MM    MM    MM  MM 1017.0    MM  16.2    MM   MM   MM    MM
2024 10 13 02 36 330  2.6  3.1    MM    MM    MM  MM 1017.0    MM  16.1    MM   MM   MM    MM
2024 10 13 02 30 360  2.1  3.1    MM    MM    MM  MM 1017.0  17.9  16.2    MM   MM   MM    MM
2024 10 13 02 24 330  2.6  3.1    MM    MM    MM  MM 1016.9  18.0  16.1    MM   MM   MM    MM
2024 10 13 02 18 350  2.6  2.6    MM    MM    MM  MM 1016.9  17.8  16.1    MM   MM   MM    MM
2024 10 13 02 12 350  2.1  3.1    MM    MM    MM  MM 1016.9  17.8  16.1    MM   MM   MM    MM
2024 10 13 02 06 340  3.1  4.1    MM    MM    MM  MM 1016.8  17.9  16.1    MM   MM   MM    MM
2024 10 13 02 00  20  2.6  3.1    MM    MM    MM  MM 1016.8  17.8  16.1    MM   MM -0.0    MM
2024 10 13 01 54 360  2.6  3.1    MM    MM    MM  MM 1016.7  17.8  16.2    MM   MM   MM    MM
2024 10 13 01 48 350  2.6  3.1    MM    MM    MM  MM 1016.6  17.9  16.1    MM   MM   MM    MM
2024 10 13 01 42 350  3.1  4.1    MM    MM    MM  MM 1016.6  17.9  16.1    MM   MM   MM    MM
2024 10 13 01 36 340  2.6  3.6    MM    MM    MM  MM 1016.6  17.8  16.0    MM   MM   MM    MM
2024 10 13 01 30 340  2.6  3.6    MM    MM    MM  MM 1016.5  17.8  16.1    MM   MM   MM    MM
2024 10 13 01 24 340  2.6  4.6    MM    MM    MM  MM 1016.5  17.8  16.0    MM   MM   MM    MM
2024 10 13 01 18 340  3.1  4.6    MM    MM    MM  MM 1016.4    MM    MM    MM   MM   MM    MM
2024 10 13 01 12 320  2.6  3.6    MM    MM    MM  MM 1016.4  17.8  16.0    MM   MM   MM    MM
2024 10 13 01 06 330  2.6  4.1    MM    MM    MM  MM 1016.4  17.8  15.8    MM   MM   MM    MM
2024 10 13 01 00 320  2.6  3.6    MM    MM    MM  MM 1016.4  17.8  15.7    MM   MM -0.6    MM
2024 10 13 00 54 330  2.1  2.6    MM    MM    MM  MM 1016.4  17.7  15.7    MM   MM   MM    MM
2024 10 13 00 48 350  2.1  4.1    MM    MM    MM  MM 1016.5    MM    MM    MM   MM   MM    MM
2024 10 13 00 42 350  3.1  4.1    MM    MM    MM  MM 1016.5  17.7  16.2    MM   MM   MM    MM
2024 10 13 00 36 340  2.6  3.1    MM    MM    MM  MM 1016.5  17.6  16.2    MM   MM   MM    MM
2024 10 13 00 30 360  2.1  4.1    MM    MM    MM  MM 1016.5  17.6  16.1    MM   MM   MM    MM
2024 10 13 00 24 360  2.6  3.6    MM    MM    MM  MM 1016.5  17.6  15.7    MM   MM   MM    MM
2024 10 13 00 18 360  2.1  2.6    MM    MM    MM  MM 1016.5  17.6  15.2    MM   MM   MM    MM
2024 10 13 00 12 360  2.1  2.1    MM    MM    MM  MM 1016.5  17.7  14.8    MM   MM   MM    MM
2024 10 13 00 06 360  2.1  2.1    MM    MM    MM  MM 1016.5  17.9  15.0    MM   MM   MM    MM
2024 10 13 00 00  10  2.1  2.6    MM    MM    MM  MM 1016.5  17.9  15.2    MM   MM -1.1    MM
2024 10 12 23 54  10  2.1  2.6    MM    MM    MM  MM 1016.5  17.9  15.2    MM   MM   MM    MM
2024 10 12 23 48  20  2.1  2.6    MM    MM    MM  MM 1016.5    MM  15.1    MM   MM   MM    MM
2024 10 12 23 42  20  2.6  2.6    MM    MM    MM  MM 1016.5  17.7  14.8    MM   MM   MM    MM
2024 10 12 23 36  20  2.6  2.6    MM    MM    MM  MM 1016.6  17.5  14.7    MM   MM   MM    MM
2024 10 12 23 30  20  2.6  2.6    MM    MM    MM  MM 1016.6    MM  14.6    MM   MM   MM    MM
2024 10 12 23 24  20  2.6  2.6    MM    MM    MM  MM 1016.7    MM  14.6    MM   MM   MM    MM
